dataset,method,hyperparam,val_split,run_idx,file,accuracy,precision_macro,recall_macro,f1_macro,fpr_macro,n_samples
cifar100,Dropout,0.1,val0.8,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251011_135503\cifar100\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run5.csv,0.1346,0.12900808547605958,0.13125072307338817,0.11621490531418815,0.008744079769025945,5000
cifar100,Dropout,0.1,val0.8,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251011_135503\cifar100\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run6.csv,0.1308,0.14268946196205456,0.13260460183221323,0.11734798150380903,0.008780127005423155,5000
cifar100,Dropout,0.1,val0.8,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251011_135503\cifar100\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run7.csv,0.1316,0.12976977841230547,0.13281891682313618,0.11110102451713004,0.00877185338222981,5000
cifar100,Dropout,0.1,val0.8,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251011_135503\cifar100\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run8.csv,0.133,0.13477083329228132,0.1340974268428552,0.11259997802460661,0.008758357786947654,5000
cifar100,Dropout,0.1,val0.8,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251011_135503\cifar100\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run9.csv,0.1224,0.1364192050705662,0.1234736299857651,0.10610432803336871,0.008863548923007902,5000
cifar100,Dropout,0.1,val0.6,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251011_135503\cifar100\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run0.csv,0.2972,0.3057443642983361,0.30170221720552787,0.288074779323832,0.007098518319366654,5000
cifar100,Dropout,0.1,val0.6,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251011_135503\cifar100\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run1.csv,0.293,0.2930612476780724,0.29513777112742284,0.2849258351545122,0.0071415419343366406,5000
cifar100,Dropout,0.1,val0.6,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251011_135503\cifar100\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run2.csv,0.2784,0.2785833073542051,0.2790883148696289,0.26698666653829667,0.007288156822687444,5000
cifar100,Dropout,0.1,val0.6,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251011_135503\cifar100\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run3.csv,0.3104,0.31381023604096003,0.3075638130185839,0.2997552770430589,0.006965973586262719,5000
cifar100,Dropout,0.1,val0.6,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251011_135503\cifar100\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run4.csv,0.2978,0.30725735196013276,0.2990776391819324,0.29026124590033947,0.007093202239263448,5000
cifar100,Dropout,0.1,val0.6,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251011_135503\cifar100\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run5.csv,0.3014,0.2949067016290189,0.29791579749359487,0.2877188789971122,0.0070573728401426535,5000
cifar100,Dropout,0.1,val0.6,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251011_135503\cifar100\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run6.csv,0.2692,0.2592264367602836,0.2674020251690872,0.2518411168550452,0.007382258580961834,5000
cifar100,Dropout,0.1,val0.6,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251011_135503\cifar100\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run7.csv,0.2954,0.3036860630076887,0.2969900648214331,0.2893960511926168,0.007116897876215504,5000
cifar100,Dropout,0.1,val0.6,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251011_135503\cifar100\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run8.csv,0.2888,0.2891741550181151,0.2891984996621536,0.27934440210013795,0.0071838218303427095,5000
cifar100,Dropout,0.1,val0.6,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251011_135503\cifar100\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run9.csv,0.2844,0.27909439873467656,0.286205880808057,0.2732212199733645,0.007228297262198744,5000
cifar100,Dropout,0.1,val0.1,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251030_203715\cifar100\no_saliency_scores\val0.1\mc_posterior_quantiles_model_0_run0.csv,0.7728,0.7753805705683958,0.7754496514216995,0.7729304623201075,0.0022951508645904077,5000
cifar100,Dropout,0.1,val0.1,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251030_203715\cifar100\no_saliency_scores\val0.1\mc_posterior_quantiles_model_0_run1.csv,0.7542,0.7551836350322522,0.7544324147013676,0.7523260249733866,0.0024828179282484963,5000
cifar100,Dropout,0.1,val0.1,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251030_203715\cifar100\no_saliency_scores\val0.1\mc_posterior_quantiles_model_0_run2.csv,0.7778,0.7804244591198106,0.7785102099299945,0.776674874130643,0.0022442060552157,5000
cifar100,Dropout,0.1,val0.1,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251030_203715\cifar100\no_saliency_scores\val0.1\mc_posterior_quantiles_model_0_run3.csv,0.7564,0.7562204028524995,0.7547460996775593,0.7523727609494117,0.0024603848478908868,5000
cifar100,Dropout,0.1,val0.1,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.1_dc0.0_bdo_0.0_archived_20251030_203715\cifar100\no_saliency_scores\val0.1\mc_posterior_quantiles_model_0_run4.csv,0.7862,0.7896450795284412,0.7868942803299833,0.7855699052925504,0.002159708647362519,5000
mnist,Dropout,0.5,val0.895,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run0.csv,0.43783333333333335,0.4406090145119978,0.4183494217770181,0.345010271680717,0.06255158857709361,6000
mnist,Dropout,0.5,val0.895,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run1.csv,0.4806666666666667,0.49236400491019605,0.469392110761533,0.44373262561280835,0.05769693190659664,6000
mnist,Dropout,0.5,val0.895,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run2.csv,0.42766666666666664,0.4019332058011151,0.41507080915092603,0.38638326992667693,0.06374010602695362,6000
mnist,Dropout,0.5,val0.895,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run3.csv,0.442,0.44129184387130616,0.4273541948802186,0.36034366368324006,0.06207061002334394,6000
mnist,Dropout,0.5,val0.895,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run4.csv,0.37816666666666665,0.376022388690772,0.3680929612160208,0.30508826698052216,0.06898027494075334,6000
mnist,Dropout,0.5,val0.895,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run5.csv,0.41483333333333333,0.3959840926366887,0.4039298320197086,0.34881996741683813,0.0650348768545152,6000
mnist,Dropout,0.5,val0.895,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run6.csv,0.449,0.4477143175585878,0.4364672932195912,0.39997131657841023,0.06125187214548562,6000
mnist,Dropout,0.5,val0.895,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run7.csv,0.498,0.4954546478645387,0.4886584116861263,0.48252251524618217,0.05565726736349452,6000
mnist,Dropout,0.5,val0.895,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run8.csv,0.5031666666666667,0.49507849755209443,0.4909942770182556,0.4688224717543192,0.05519195642170836,6000
mnist,Dropout,0.5,val0.895,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run9.csv,0.4965,0.4720437317130319,0.48924166010420195,0.47217432956726685,0.05602377429380201,6000
mnist,Dropout,0.5,val0.8,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run0.csv,0.8906666666666667,0.8895777288633842,0.8872057306625244,0.8874578377593408,0.012135391532196626,6000
mnist,Dropout,0.5,val0.8,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run1.csv,0.9036666666666666,0.9019417012710681,0.9019680547121389,0.9017579181898837,0.010682119946106503,6000
mnist,Dropout,0.5,val0.8,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run2.csv,0.9005,0.9010110171844362,0.8999129202257299,0.9001822827695097,0.011050674565885743,6000
mnist,Dropout,0.5,val0.8,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run3.csv,0.8878333333333334,0.8873128518784259,0.886145815514082,0.8865359204641129,0.012457948956622516,6000
mnist,Dropout,0.5,val0.8,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run4.csv,0.8901666666666667,0.8902026591536611,0.8883581679050266,0.8886389702541999,0.012190597596322406,6000
mnist,Dropout,0.5,val0.8,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run5.csv,0.8911666666666667,0.8899973365537172,0.889547009254899,0.889484123384013,0.012068631445631545,6000
mnist,Dropout,0.5,val0.8,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run6.csv,0.9018333333333334,0.9003727481976209,0.9001571320108749,0.8998718762866285,0.010879842274513381,6000
mnist,Dropout,0.5,val0.8,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run7.csv,0.8988333333333334,0.8979970026868409,0.8962716321188069,0.8966030124882503,0.011218888061311093,6000
mnist,Dropout,0.5,val0.8,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run8.csv,0.8898333333333334,0.8901350760919184,0.8880364654187712,0.8886287462073597,0.012225276858329156,6000
mnist,Dropout,0.5,val0.8,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run9.csv,0.8966666666666666,0.896572731177422,0.8955917279004216,0.8956017581995228,0.011472981481516115,6000
mnist,Dropout,0.5,val0.6,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run0.csv,0.9545,0.9537028077788167,0.9534631123829884,0.9535190214789504,0.005045992193269401,6000
mnist,Dropout,0.5,val0.6,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run1.csv,0.9525,0.9521473729161631,0.9518398211927502,0.9518080033128811,0.005267684069524754,6000
mnist,Dropout,0.5,val0.6,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run2.csv,0.9576666666666667,0.9576748771533177,0.9576123410098948,0.9575911539527372,0.004703991445550148,6000
mnist,Dropout,0.5,val0.6,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run3.csv,0.9495,0.9487594090077499,0.949568348974147,0.9489519167231972,0.005595239333426424,6000
mnist,Dropout,0.5,val0.6,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run4.csv,0.9558333333333333,0.9554479844778678,0.9553886617208642,0.955288485865721,0.004901090596185377,6000
mnist,Dropout,0.5,val0.6,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run5.csv,0.9558333333333333,0.9551836054423065,0.9552620055167893,0.9551757434648103,0.0048991779368885114,6000
mnist,Dropout,0.5,val0.6,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run6.csv,0.9553333333333334,0.9545928544728384,0.9544574558248218,0.9544212176481246,0.00495042097822905,6000
mnist,Dropout,0.5,val0.6,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run7.csv,0.9588333333333333,0.9583356906511374,0.9580592338203644,0.9581520828869516,0.004569368196256541,6000
mnist,Dropout,0.5,val0.6,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run8.csv,0.9503333333333334,0.9496118629808243,0.9497698636226941,0.9496048494617527,0.005506173118604381,6000
mnist,Dropout,0.5,val0.6,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\mnist\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run9.csv,0.9503333333333334,0.9499227587882553,0.9501850430499991,0.9498969590957772,0.005508194720479214,6000
fashionmnist,Dropout,0.5,val0.895,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run0.csv,0.5203333333333333,0.5366461077450494,0.5200335128852942,0.4893083036976976,0.053341256580881125,6000
fashionmnist,Dropout,0.5,val0.895,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run1.csv,0.4648333333333333,0.5032117125729023,0.4697867466351492,0.4387557429354897,0.059420181578248875,6000
fashionmnist,Dropout,0.5,val0.895,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run2.csv,0.5685,0.5732576322480252,0.5655743886253684,0.5344807017265378,0.04799209377543349,6000
fashionmnist,Dropout,0.5,val0.895,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run3.csv,0.5731666666666667,0.5795206796153168,0.5715764725572571,0.5654147994405567,0.04746551688984011,6000
fashionmnist,Dropout,0.5,val0.895,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run4.csv,0.5505,0.5585036078941408,0.55032573135573,0.5392331128716521,0.04994621074809207,6000
fashionmnist,Dropout,0.5,val0.895,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run5.csv,0.5828333333333333,0.5929384888321799,0.5810489349761052,0.5790530219332983,0.04636942005629312,6000
fashionmnist,Dropout,0.5,val0.895,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run6.csv,0.49133333333333334,0.5196740404284993,0.4882015229611336,0.4319127670808717,0.05656910313251181,6000
fashionmnist,Dropout,0.5,val0.895,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run7.csv,0.5716666666666667,0.5761738085629865,0.5711880341845041,0.565646727624714,0.0475829454518715,6000
fashionmnist,Dropout,0.5,val0.895,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run8.csv,0.5811666666666667,0.591511738293349,0.5804361457055945,0.5778985112258708,0.0465607646431883,6000
fashionmnist,Dropout,0.5,val0.895,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run9.csv,0.5618333333333333,0.5639776523292261,0.5638057153650038,0.5603948650238361,0.04870422598948966,6000
fashionmnist,Dropout,0.5,val0.8,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run0.csv,0.8301666666666667,0.830367448644669,0.8294317564731267,0.8278292925882544,0.018883931509646512,6000
fashionmnist,Dropout,0.5,val0.8,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run1.csv,0.7981666666666667,0.7996077216856176,0.8003518249920314,0.7993683925717728,0.022460354404692497,6000
fashionmnist,Dropout,0.5,val0.8,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run2.csv,0.8113333333333334,0.8132770208210938,0.8117363309593904,0.8057992965325603,0.020945797060840703,6000
fashionmnist,Dropout,0.5,val0.8,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run3.csv,0.8145,0.8134025724151577,0.8138771353876303,0.8116920124016904,0.020624517907435715,6000
fashionmnist,Dropout,0.5,val0.8,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run4.csv,0.7973333333333333,0.7942726802705073,0.7963888994650399,0.7936435909687839,0.022526737933808348,6000
fashionmnist,Dropout,0.5,val0.8,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run5.csv,0.8196666666666667,0.8196317695592409,0.817482115296491,0.8128590284593704,0.020046850166709932,6000
fashionmnist,Dropout,0.5,val0.8,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run6.csv,0.809,0.8113220439386467,0.8066406559351889,0.801205707714848,0.02122874657108213,6000
fashionmnist,Dropout,0.5,val0.8,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run7.csv,0.8101666666666667,0.8080970714690883,0.8087270050350603,0.8061461804863542,0.02109386499957293,6000
fashionmnist,Dropout,0.5,val0.8,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run8.csv,0.8121666666666667,0.8125067761885336,0.8124262041103053,0.8076869341572905,0.020867701969623682,6000
fashionmnist,Dropout,0.5,val0.8,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run9.csv,0.8133333333333334,0.816433380964203,0.8141673217245489,0.8115324420407631,0.020765393578286186,6000
fashionmnist,Dropout,0.5,val0.6,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_no_saliency_scores_train71_ising0_ft0_do0.5_dc0.0_bdo_0.0_archived_20251020_055511\fashionmnist\no_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run0.csv,0.8761666666666666,0.8770281778167532,0.8755073108733396,0.8739023166182793,0.01376476084442813,6000
